Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	SubtrainerCER
		144118	1431600			0.082000
		144119	1431700			0.078000
		144123	1431800			0.082000
		144128	1431900			0.087000
		144131	1432000			0.086000
		144132	1432100			0.090000
		144135	1432200			0.070000
		144139	1432300			0.071000
		144142	1432400			0.076000
		144144	1432500			0.071000
		144147	1432600			0.077000
		144151	1432700			0.081000
		144157	1432800			0.074000
		144161	1432900			0.074000
		144163	1433000			0.076000
		144169	1433100			0.080000
		144176	1433200			0.088000
		144178	1433300			0.086000
		144182	1433400			0.077000
		144183	1433500			0.072000
		144186	1433600			0.070000
		144188	1433700			0.068000
		144192	1433800			0.085000
		144192	1433900			0.075000
		144194	1434000			0.074000
		144199	1434100			0.073000
		144206	1434200			0.070000
		144211	1434300			0.098000
		144211	1434400			0.094000
		144213	1434500			0.097000
		144216	1434600			0.095000
		144218	1434700			0.093000
		144222	1434800			0.078000
		144223	1434900			0.085000
		144225	1435000			0.084000
		144228	1435100			0.081000
		144231	1435200			0.074000
		144234	1435300			0.049000
		144238	1435400			0.056000
		144242	1435500			0.057000
		144246	1435600			0.059000
		144247	1435700			0.059000
		144250	1435800			0.057000
		144252	1435900			0.056000
		144256	1436000			0.061000
		144259	1436100			0.061000
		144264	1436200			0.064000
		144271	1436300			0.076000
		144274	1436400			0.075000
		144276	1436500			0.074000
		144279	1436600			0.069000
		144285	1436700			0.080000
		144289	1436800			0.083000
		144291	1436900			0.085000
		144298	1437000			0.089000
		144304	1437100			0.092000
		144308	1437200			0.092000
		144312	1437300			0.084000
		144318	1437400			0.089000
		144322	1437500			0.093000
		144323	1437600			0.091000
		144324	1437700			0.079000
		144329	1437800			0.079000
		144332	1437900			0.078000
		144336	1438000			0.077000
		144342	1438100			0.090000
		144344	1438200			0.085000
		144346	1438300			0.076000
		144349	1438400			0.072000
		144353	1438500			0.079000
		144358	1438600			0.089000
		144361	1438700			0.093000
		144363	1438800			0.093000
		144366	1438900			0.092000
		144368	1439000			0.084000
		144376	1439100			0.079000
		144382	1439200			0.088000
		144388	1439300			0.097000
		144393	1439400			0.097000
		144394	1439500			0.087000
		144396	1439600			0.082000
		144404	1439700			0.088000
		144409	1439800			0.090000
		144411	1439900			0.085000
		144414	1440000			0.086000
		144420	1440100			0.077000
		144426	1440200			0.088000
		144433	1440300			0.093000
		144442	1440400			0.104000
		144445	1440500			0.106000
		144447	1440600			0.107000
		144449	1440700			0.098000
		144450	1440800			0.091000
		144456	1440900			0.103000
		144460	1441000			0.105000
		144463	1441100			0.099000
		144465	1441200			0.081000
		144473	1441300			0.084000
		144478	1441400			0.073000
		144484	1441500			0.084000
		144485	1441600			0.079000
		144488	1441700			0.081000
		144493	1441800			0.083000
		144496	1441900			0.073000
		144499	1442000			0.074000
		144500	1442100			0.072000
		144503	1442200			0.072000
		144505	1442300			0.058000
		144512	1442400			0.066000
		144514	1442500			0.054000
		144516	1442600			0.056000
		144525	1442700			0.067000
		144527	1442800			0.066000
		144529	1442900			0.070000
		144533	1443000			0.069000
		144538	1443100			0.076000
		144541	1443200			0.076000
		144548	1443300			0.083000
		144553	1443400			0.077000
		144558	1443500			0.085000
		144561	1443600			0.085000
		144564	1443700			0.075000
		144571	1443800			0.090000
		144573	1443900			0.085000
		144577	1444000			0.092000
		144580	1444100			0.092000
		144585	1444200			0.098000
		144592	1444300			0.106000
		144598	1444400			0.105000
		144606	1444500			0.109000
		144612	1444600			0.113000
		144615	1444700			0.114000
		144619	1444800			0.101000
		144623	1444900			0.105000
		144628	1445000			0.105000
		144631	1445100			0.105000
		144632	1445200			0.095000
		144634	1445300			0.084000
		144636	1445400			0.078000
		144640	1445500			0.068000
		144643	1445600			0.071000
		144648	1445700			0.077000
		144653	1445800			0.082000
		144656	1445900			0.079000
		144663	1446000			0.086000
		144668	1446100			0.086000
		144673	1446200			0.089000
		144676	1446300			0.088000
		144682	1446400			0.096000
		144685	1446500			0.093000
		144686	1446600			0.082000
		144691	1446700			0.078000
		144693	1446800			0.072000
		144697	1446900			0.077000
		144701	1447000			0.065000
		144706	1447100			0.069000
		144711	1447200			0.073000
		144711	1447300			0.068000
		144716	1447400			0.069000
		144718	1447500			0.070000
		144720	1447600			0.076000
		144725	1447700			0.077000
		144728	1447800			0.076000
		144735	1447900			0.086000
		144738	1448000			0.084000
		144743	1448100			0.081000
		144747	1448200			0.081000
		144752	1448300			0.088000
		144756	1448400			0.084000
		144760	1448500			0.091000
		144767	1448600			0.097000
		144770	1448700			0.093000
		144772	1448800			0.096000
		144774	1448900			0.080000
		144777	1449000			0.080000
		144783	1449100			0.103000
		144785	1449200			0.097000
		144790	1449300			0.102000
		144791	1449400			0.096000
		144794	1449500			0.090000
		144797	1449600			0.080000
		144802	1449700			0.088000
		144803	1449800			0.083000
		144806	1449900			0.092000
		144808	1450000			0.092000
		144813	1450100			0.070000
		144816	1450200			0.075000
		144818	1450300			0.065000
		144823	1450400			0.074000
		144825	1450500			0.075000
		144832	1450600			0.095000
		144836	1450700			0.091000
		144840	1450800			0.099000
		144842	1450900			0.091000
		144845	1451000			0.096000
		144854	1451100			0.103000
		144857	1451200			0.097000
		144863	1451300			0.108000
		144868	1451400			0.104000
		144869	1451500			0.103000
		144876	1451600			0.094000
		144881	1451700			0.097000
		144885	1451800			0.090000
		144889	1451900			0.089000
		144897	1452000			0.094000
		144901	1452100			0.088000
		144908	1452200			0.100000
		144912	1452300			0.092000
		144919	1452400			0.107000
		144921	1452500			0.106000
		144927	1452600			0.099000
		144930	1452700			0.091000
		144933	1452800			0.094000
		144939	1452900			0.104000
		144943	1453000			0.102000
		144946	1453100			0.100000
		144951	1453200			0.098000
		144959	1453300			0.106000
		144962	1453400			0.089000
		144965	1453500			0.093000
		144968	1453600			0.091000
		144971	1453700			0.094000
		144974	1453800			0.096000
		144977	1453900			0.091000
		144981	1454000			0.084000
		144984	1454100			0.081000
		144987	1454200			0.073000
		144988	1454300			0.062000
		144991	1454400			0.061000
		144995	1454500			0.060000
		144996	1454600			0.056000
		144997	1454700			0.057000
		145000	1454800			0.056000
		145001	1454900			0.054000
		145004	1455000			0.053000
		145006	1455100			0.054000
		145013	1455200			0.063000
		145019	1455300			0.071000
		145020	1455400			0.068000
		145024	1455500			0.076000
		145025	1455600			0.075000
		145028	1455700			0.074000
		145032	1455800			0.082000
		145035	1455900			0.085000
		145037	1456000			0.085000
		145039	1456100			0.082000
		145040	1456200			0.069000
		145040	1456300			0.059000
		145047	1456400			0.069000
		145051	1456500			0.060000
		145054	1456600			0.067000
		145056	1456700			0.064000
		145059	1456800			0.056000
		145064	1456900			0.057000
		145067	1457000			0.058000
		145070	1457100			0.057000
		145072	1457200			0.064000
		145077	1457300			0.074000
		145079	1457400			0.067000
		145081	1457500			0.067000
		145082	1457600			0.061000
		145083	1457700			0.060000
		145086	1457800			0.065000
		145097	1457900			0.076000
		145108	1458000			0.089000
		145114	1458100			0.097000
		145117	1458200			0.098000
		145123	1458300			0.097000
		145127	1458400			0.099000
		145131	1458500			0.101000
		145134	1458600			0.104000
		145139	1458700			0.122000
		145145	1458800			0.129000
		145151	1458900			0.118000
		145154	1459000			0.104000
		145159	1459100			0.099000
		145162	1459200			0.097000
		145166	1459300			0.097000
		145170	1459400			0.100000
		145172	1459500			0.095000
		145177	1459600			0.103000
		145181	1459700			0.095000
		145182	1459800			0.078000
		145187	1459900			0.081000
		145190	1460000			0.096000
		145192	1460100			0.094000
		145197	1460200			0.102000
		145201	1460300			0.103000
		145204	1460400			0.099000
		145208	1460500			0.109000
		145209	1460600			0.103000
		145216	1460700			0.134000
		145222	1460800			0.140000
		145225	1460900			0.134000
		145232	1461000			0.127000
		145232	1461100			0.122000
		145234	1461200			0.111000
		145234	1461300			0.101000
		145235	1461400			0.099000
		145240	1461500			0.109000
		145243	1461600			0.105000
		145246	1461700			0.065000
		145252	1461800			0.073000
		145254	1461900			0.072000
		145257	1462000			0.067000
		145262	1462100			0.094000
		145267	1462200			0.108000
		145270	1462300			0.111000
		145270	1462400			0.108000
		145274	1462500			0.093000
		145279	1462600			0.098000
		145284	1462700			0.100000
		145287	1462800			0.093000
		145290	1462900			0.092000
		145295	1463000			0.095000
		145299	1463100			0.078000
		145305	1463200			0.070000
		145310	1463300			0.080000
		145312	1463400			0.083000
		145313	1463500			0.077000
		145316	1463600			0.080000
		145317	1463700			0.073000
		145320	1463800			0.072000
		145325	1463900			0.078000
		145329	1464000			0.079000
		145332	1464100			0.077000
		145336	1464200			0.077000
		145341	1464300			0.068000
		145346	1464400			0.076000
		145350	1464500			0.079000
		145359	1464600			0.086000
		145364	1464700			0.107000
		145368	1464800			0.111000
		145374	1464900			0.107000
		145382	1465000			0.111000
		145388	1465100			0.114000
		145389	1465200			0.104000
		145393	1465300			0.110000
		145396	1465400			0.106000
		145400	1465500			0.106000
		145402	1465600			0.092000
		145403	1465700			0.073000
		145411	1465800			0.077000
		145414	1465900			0.073000
		145419	1466000			0.070000
		145425	1466100			0.071000
		145426	1466200			0.075000
		145435	1466300			0.076000
		145440	1466400			0.077000
		145445	1466500			0.087000
		145453	1466600			0.097000
		145462	1466700			0.113000
		145466	1466800			0.108000
		145470	1466900			0.112000
		145472	1467000			0.207000
		145476	1467100			0.202000
		145479	1467200			0.201000
		145483	1467300			0.197000
		145488	1467400			0.199000
		145492	1467500			0.192000
		145496	1467600			0.207000
		145499	1467700			0.193000
		145505	1467800			0.193000
		145509	1467900			0.191000
		145511	1468000			0.090000
		145515	1468100			0.089000
		145520	1468200			0.093000
		145523	1468300			0.098000
		145528	1468400			0.095000
		145528	1468500			0.087000
		145531	1468600			0.061000
		145537	1468700			0.070000
		145541	1468800			0.067000
		145543	1468900			0.065000
		145546	1469000			0.065000
		145547	1469100			0.064000
		145551	1469200			0.067000
		145552	1469300			0.056000
		145557	1469400			0.063000
		145560	1469500			0.070000
		145561	1469600			0.070000
		145566	1469700			0.074000
		145567	1469800			0.072000
		145575	1469900			0.088000
		145581	1470000			0.090000
		145584	1470100			0.093000
		145585	1470200			0.085000
		145590	1470300			0.091000
		145595	1470400			0.087000
		145600	1470500			0.087000
		145603	1470600			0.090000
		145608	1470700			0.083000
		145612	1470800			0.088000
		145618	1470900			0.083000
		145621	1471000			0.091000
		145624	1471100			0.087000
		145627	1471200			0.092000
		145634	1471300			0.094000
		145639	1471400			0.093000
		145642	1471500			0.091000
		145646	1471600			0.185000
		145650	1471700			0.180000
		145655	1471800			0.179000
		145659	1471900			0.170000
		145660	1472000			0.157000
		145661	1472100			0.156000
		145668	1472200			0.163000
		145671	1472300			0.166000
		145676	1472400			0.165000
		145681	1472500			0.171000
		145682	1472600			0.069000
		145688	1472700			0.075000
		145691	1472800			0.074000
		145694	1472900			0.078000
		145699	1473000			0.086000
		145703	1473100			0.092000
		145705	1473200			0.083000
		145714	1473300			0.094000
		145719	1473400			0.097000
		145721	1473500			0.090000
		145722	1473600			0.092000
		145728	1473700			0.125000
		145730	1473800			0.120000
		145734	1473900			0.113000
		145738	1474000			0.109000
		145743	1474100			0.107000
		145750	1474200			0.119000
		145756	1474300			0.110000
		145760	1474400			0.107000
		145769	1474500			0.122000
		145772	1474600			0.131000
		145776	1474700			0.095000
		145779	1474800			0.101000
		145782	1474900			0.103000
		145783	1475000			0.100000
		145788	1475100			0.101000
		145790	1475200			0.090000
		145793	1475300			0.082000
		145798	1475400			0.084000
		145800	1475500			0.073000
		145805	1475600			0.069000
		145809	1475700			0.068000
		145814	1475800			0.070000
		145817	1475900			0.072000
		145819	1476000			0.072000
		145821	1476100			0.070000
		145826	1476200			0.078000
		145829	1476300			0.075000
		145831	1476400			0.067000
		145834	1476500			0.068000
		145838	1476600			0.081000
		145844	1476700			0.086000
		145848	1476800			0.085000
		145852	1476900			0.084000
		145853	1477000			0.083000
		145858	1477100			0.086000
		145864	1477200			0.080000
		145866	1477300			0.080000
		145871	1477400			0.094000
		145873	1477500			0.090000
		145877	1477600			0.078000
		145879	1477700			0.073000
		145884	1477800			0.077000
		145885	1477900			0.075000
		145890	1478000			0.085000
		145895	1478100			0.091000
		145905	1478200			0.101000
		145908	1478300			0.104000
		145914	1478400			0.103000
		145919	1478500			0.129000
		145929	1478600			0.133000
		145934	1478700			0.137000
		145942	1478800			0.144000
		145944	1478900			0.142000
		145951	1479000			0.142000
		145955	1479100			0.133000
		145960	1479200			0.123000
		145965	1479300			0.122000
		145969	1479400			0.120000
		145972	1479500			0.096000
		145975	1479600			0.088000
		145978	1479700			0.083000
		145982	1479800			0.068000
		145985	1479900			0.071000
		145988	1480000			0.066000
		145996	1480100			0.075000
		145998	1480200			0.069000
		146005	1480300			0.071000
		146006	1480400			0.063000
		146009	1480500			0.060000
		146010	1480600			0.059000
		146011	1480700			0.054000
		146017	1480800			0.057000
		146021	1480900			0.057000
		146022	1481000			0.055000
		146027	1481100			0.049000
		146031	1481200			0.051000
		146033	1481300			0.048000
		146037	1481400			0.051000
		146041	1481500			0.052000
		146041	1481600			0.052000
		146047	1481700			0.062000
		146051	1481800			0.063000
		146052	1481900			0.058000
		146054	1482000			0.155000
		146058	1482100			0.156000
		146064	1482200			0.162000
		146070	1482300			0.168000
		146074	1482400			0.169000
		146078	1482500			0.174000
		146081	1482600			0.178000
		146085	1482700			0.177000
		146089	1482800			0.174000
		146092	1482900			0.179000
		146096	1483000			0.086000
		146099	1483100			0.084000
		146102	1483200			0.075000
		146105	1483300			0.070000
		146110	1483400			0.074000
		146112	1483500			0.067000
		146117	1483600			0.081000
		146121	1483700			0.079000
		146122	1483800			0.078000
		146131	1483900			0.087000
		146136	1484000			0.086000
		146138	1484100			0.085000
		146141	1484200			0.087000
		146146	1484300			0.091000
		146151	1484400			0.090000
		146154	1484500			0.090000
		146156	1484600			0.074000
		146160	1484700			0.079000
		146163	1484800			0.084000
		146165	1484900			0.075000
		146167	1485000			0.069000
